Review Text,Sentiment,Fit,Fabric,Color,Style,Cost
"Great fit! for reference, i am 5'7"", 160 lbs and bought a size medium. there is a piece of fabric that acts as a cami underneath to prevent any unwanted reveal with the lace up. soft fabric and falls beautifully!",1,1,1,,1,
I bought this in blue and love it. i usually wear an xs to small in retailer shirts and a small to medium in dresses. i ended up with an extra small petite in this. it is really flattering and hides the stomach enough. i highly recommend the dress if you size way down.,1,-1,,1,1,
I absolutely love this top. i thought it was going to be to big but it fits perfectly. fitted and flattering.,1,1,,,1,
This is my favorite kind of neckline. it is very flattering & cool for summer. my only complaint is the armpit scoops down a little too low. but i will just wear a bandeau underneath it. its super cute. will be great for vacationing & next summer.,1,-1,,,1,
"Per the other reviews i sized up and got the medium. it was still tight around the girls (and i'm not that well endowed), but too big in the armholes. the fabric is a kind of thin tee shirt material. i kept it (because i'm lazy) but not sure how much i'll wear it given the strange fit.",0,-1,-1,,,
I love how it fits very flattering! the quality of the cotton part of this top is a little less in quality of that fabric than i expected. but i love this top and i foresee wearing it all year round!,1,1,-1,,1,
The sizing and length are great had it not been for my chest area. i sized up from my usual medium but the pleats create a maternity look for me unfortunately. it truly is a great tank top!,0,-1,,,-1,
This is really a nice piece. briefs have nice coverage and more of a hipster but you can also easily pair the top with just black briefs. i only sent it back because the tankini style pushed up my love handles and didn't look quite right but for many others it would work nicely.,1,1,,,,
"This top is adorable ,i finally broke down and bought it,so happy i did fits good,not too long sits at hip were it should (very flattering) i went with the reviews and sized up,i am a petite sx normally in retailer,but went with what the reviews said and got a reg small glad i did!it is a bit snug(not tight) in the chest,but has stretch to it , i am 5'1 108 33d (if you are bigger in the chest i would recommend a medium,) i got the purple motif (print) no see thru issues,the material is a comfortab",1,0,1,0,,
"The top is adorable, but probably better to wait for a sale as the full price is a little high for a simple top like this. i got the print one and it's very true to size.",0,1,,,,-1
I love the fit of the peplum top. it's flattering without being too full on the bottom. the print is lovely and great for summer and spring!,1,1,,,1,
"Normally i would never try on anything with horizontal stripes.... but for some reason, i saw it in my store and gave the dress a try. fit is perfect, and dress is lined. (side note: my store had the navy dress and the stripes are horizontal and not diagonal as pictured on the model- dress looks like the ivory dress.) can be dressed up or down, so ill be a great summer go to dress. i am a curvy girl and because of the different widths of the stripes the dress works and is very flattering. i'm ve",1,1,,,1,
I ordered my usual size small in this top (34c) and it just fits across the chest. very cute top.,0,-1,,,1,
My normal size m fit well but i wouldn't want it to shrink any. hangs well.,1,1,,,1,
I absolutely love this top! i bought it in white and ended up buying it in the lavender as well. the top is very flattering and works with any occasion. the fabric is a little thin but its fine with a nude bra. i have worn the top to work and out at night and i always get lots of compliments!,1,,-1,0,1,
"I am really happy with these jeans. fun fit, high waisted, great detail, and have just the right amount of stretch. i have worn them 4 times and haven't washed them yet (i find this helps shape my new jeans) and they still fit like a comfortable glove. a different twist on the ripped up jeans because of the color! love them! i normally fit a 29, ordered 28 in these and they are perfect!",1,1,,1,1,
"When you look at the online pictures of the navy colored dress, the stripes are diagonal. however, that is not the case with the dress in person. the stripes are all horizontal and not that flattering. such a bummer because i love maeve dresses and thought this would be a great addition to my summer dress rotation. alas, not very flattering, so back it goes.",-1,,,,-1,
"Absolutely fantastic top, the cut is very flattering and the colors are gorgeous in the pattern (i also bought the white).",1,,,1,1,
"Went to the chicago michigan ave location and found this gem in the ""take a peek"" section... i think that's what it's called.  anyway... been looking for a plane white top to wear with a red lace pencil skirt and this fit the bill! wore it today with a grey midi skirt and sneakers and looks adorable!  it does flare a little and makes me feel like i'm wearing a maternity top but i don't care i love it!  went back to another retailer location and purchased the lilac one! can't wait to wear that one",1,,,0,-1,
"I adore this blouse, but the cut is a bit weird. the shoulders fit snugly and the body is blousy/boxy. the colors are super cute and the cutouts are unique but i don't think this top is for everyone.",0,,,1,0,
