Review Text,Sentiment,Fit,Fabric,Color,Style,Cost
"I loved this dress online and was luckily able to locate it in a store about an hour away from me. i drove to the store to purchase it; however, when i tried it on, i was so disappointed! the print is adorable and it is made of great quality, but the swing style is definitely more than mini! i could have fit 3 of myself in this dress. it is definitely not as depicted in the photographs. also, the background of the dress is way more pink than appears in the photos, and the floral print isn't as r",-1,-1,1,-1,0,
This dress is thin and completely see through. it is definitely not worth the price tag. would be really cute in a thicker material.,-1,,-1,,,-1
"I don't know who this would fit. looks so cute on the model and i thought this was going to be the perfect between season dress . . . but just looked like a sack! i think the ""knit"" must have stretched into an unnatural shape - especially the arms!",-1,-1,,,,
"The tank looks nothing like the one pictured, mainly because it's tissue-paper thin. also, i ordered it in two sizes - xs and s as it can be hard to tell which one will fit. i started with the xs and quickly discovered that it ran large. the armholes hit halfway to my waist. obviously i didn't even bother opening the size s. both will be returned.",-1,-1,-1,,,
"I ordered this in cream during the 25% sale. i had seen one at the store and thought it was very pretty, but it was not my size, so i didn't try it on. when it arrived, it was a wrinkled mess. it was so wrinkled that i don't think i would be able to iron it satisfactorily. i was also disappointed in the fabric of the dress layer. it almost looked flocked and i wonder if something is wrong with this dress in particular. it was also way too short for me. i'll be taking it back very soon. i do plan",-1,-1,-1,,,
"I really did. here's why i just couldn't: the lace strips make it look cheap. the fabric is soft, , but the pattern is undistinguished. 
the fit is very disappointing--medium looked square and boxy, the large was massive and in both sizes the v-neck was too low to wear without a camisole underneath....which defeated the purpose.",-1,-1,1,,-1,
"This dress turned out to be a huge disappointment!!! i was in loveee with the picture! in real life, not so much. the material felt thin and cheap! and the yellow was super yellow! nothing like the picture. i was so bummed! returned it earlier today...",-1,,-1,-1,,
"I had hoped this bulky knit would be cuddly and soft, with suri (a type of alpaca) in the title. i don't know if the blend (45% polyamide, 25% royal baby alpaca, 20% fine merino) threw it, but had i felt this in store, i would never have even picked it up. unimpressed.",-1,,-1,,,
"I love the color block concept but this top was way too boxy. the shirt was pretty much square. and the top was super itchy, too. looks so cute online but no-go in person.",-1,,,1,-1,
"I so wanted to love this suit. it was gorgeous - the color, the quality, the style, but i am returning and can not recommend it. the sides need to be connected just a little bit higher and i think it would work, but there is no way you could move around in this without things popping out in front. i mean it would be gorgeous to just lay there in the sun, but i didn't feel like i could even walk safely, and i am not well-endowed. very bummed but it's going back.",-1,-1,1,1,1,
"This dress ran large--maybe because the pleats made this dress too roomy. the dress hung on my right shoulder but the dress did not hold up at all on the left side of my body, maybe because i have a short torso/petite frame. i loved the yellow color for summer--it would have made for a nice dress to wear for a wedding. unfortunately, i had to return it.",0,-1,,1,,
"When i tried these on in the store i was thrilled - they were comfy as yoga pants and  the fit was divine. i thought i had found the perfect jeans and i splurged on them for my birthday. after wearing just two times they are baggy and the knees are totally bagged out, saggy and faded.
so disappointing - i want my $180 back!",-1,1,-1,,,-1
"I really wished i had heeded the other reviews of this ""dress"". it is so ridiculously oversized i cannot imagine who this possibly would look good on. i ordered the sm/med and when i took it out of the package i thought i had accidentally been sent a bed sheet and said ""are you kidding me?!""  by the time you cinch the neckline so the fabric is somewhat close to your body the neckline is almost to your waist and you look 50 lbs heavier. horrible design retailer. i don't know which dress the",-1,-1,,,-1,
I was so looking forward to an awesome maxi dress.  this was not it.  completely see through.  i guess you could wear it as a bathing suit cover up.  but be prepared to knot the length or you will trip.  its an odd design. absolutely not worth the price.  i purchased the sm/md and i could have for two of me in the dress. returned this piece without looking back,-1,,-1,,-1,-1
Cute sweater. snap was broken when i received it. and i looked for it at local stores and they are all out of stock. ugh!,-1,,,,1,
"I loved the dress, but just not dressy enough after rethinking what i needed. very easy order and return. thanks!",1,,,,,
